,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
12,0.5,0.3333,0.3333,0.3333,0.3333,0.5,0.0,0.5,0.0,0.3333,0.3333,0.3333,0.0,0.5,0.5,0.3333,0.3333,0.5,0.3333,0.5,0.5,0.5,0.0,0.3333,0.5,0.5,0.5,0.5,0.5,0.3333
13,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,0.0,0.0,0.3333,0.3333,1.0,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
14,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,0.0,0.0,0.3333,0.3333,1.0,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
15,0.75,0.0,0.0,0.6667,0.6667,0.25,0.5,0.75,0.5,0.0,0.6667,0.6667,0.5,0.25,0.25,0.0,0.0,0.75,0.0,0.25,0.75,0.75,0.5,0.6667,0.25,0.75,0.75,0.75,0.75,0.6667
16,0.75,0.0,0.0,0.6667,0.6667,0.25,0.5,0.75,0.5,0.0,0.6667,0.6667,0.5,0.25,0.25,0.0,0.0,0.75,0.0,0.25,0.75,0.75,0.5,0.6667,0.25,0.75,0.75,0.75,0.75,0.6667
17,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
18,0.75,0.0,0.0,0.6667,0.6667,0.25,0.5,0.75,0.5,0.0,0.6667,0.6667,0.5,0.25,0.25,0.0,0.0,0.75,0.0,0.25,0.75,0.75,0.5,0.6667,0.25,0.75,0.75,0.75,0.75,0.6667
19,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,0.0,0.0,0.3333,0.3333,1.0,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
20,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
21,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
22,0.5,0.3333,0.3333,0.3333,0.3333,0.5,0.0,0.5,0.0,0.3333,0.3333,0.3333,0.0,0.5,0.5,0.3333,0.3333,0.5,0.3333,0.5,0.5,0.5,0.0,0.3333,0.5,0.5,0.5,0.5,0.5,0.3333
23,0.25,0.6667,0.6667,0.0,0.0,0.75,0.5,0.25,0.5,0.6667,0.0,0.0,0.5,0.75,0.75,0.6667,0.6667,0.25,0.6667,0.75,0.25,0.25,0.5,0.0,0.75,0.25,0.25,0.25,0.25,0.0
24,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,0.0,0.0,0.3333,0.3333,1.0,0.3333,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
25,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
26,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
27,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
28,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,0.0,1.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.3333
29,0.25,0.6667,0.6667,0.0,0.0,0.75,0.5,0.25,0.5,0.6667,0.0,0.0,0.5,0.75,0.75,0.6667,0.6667,0.25,0.6667,0.75,0.25,0.25,0.5,0.0,0.75,0.25,0.25,0.25,0.25,0.0
